"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","custom_design","page_layout","options_container","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","gift_wrapping_available","color","status","visibility","tax_class_id","occasion","apparel_type","sleeve_length","fit","size","length","gender","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","price","special_price","weight","msrp","gift_wrapping_price","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","image_label","small_image_label","thumbnail_label","is_recurring","material","luggage_size","luggage_travel_style","bag_luggage_type","accessories_size","luggage_style","accessories_type","shoe_size","shoe_type","gendered","width","bedding_pattern","homeware_style","bed_bath_type","decor_type","home_decor_type","camera_type","camera_megapixels","electronic_type","cost","price_type","sku_type","weight_type","price_view","shipment_type","samples_title","links_title","links_purchased_separately","links_exist","format","books_music_type","author_artist","genre","style","necklace_length","jewelry_type","recurring_profile","pot_size","pot_material","pot_type","pot_manufacture","induction_cooker"
"admin","","Clothing","simple","","Pmtk001m","0","Striped Crew Tee","","","/p/m/pmtk001a_1.jpg","/p/m/pmtk001t_1.jpg","/p/m/pmtk001t_1.jpg","","striped-crew-tee","striped-crew-tee-638.html","","No layout updates","Product Info Column","","No","","No","No","Blue","Enabled","Not Visible Individually","Taxable Goods","","Tees","Short Sleeve","Slim","M","","Male","Ultrasoft, lightweight V-neck tee. Available in Blue stripe. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight striped tee.","","","","","","","","","75.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Striped Crew Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk001l","0","Striped Crew Tee","","","/p/m/pmtk001a_1.jpg","/p/m/pmtk001t_1.jpg","/p/m/pmtk001t_1.jpg","","striped-crew-tee","striped-crew-tee-639.html","","No layout updates","Product Info Column","","No","","No","No","Blue","Enabled","Not Visible Individually","Taxable Goods","","Tees","Short Sleeve","Slim","L","","Male","Ultrasoft, lightweight V-neck tee. Available in Blue stripe. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight striped tee.","","","","","","","","","75.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Striped Crew Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk001xl","0","Striped Crew Tee","","","/p/m/pmtk001a_1.jpg","/p/m/pmtk001t_1.jpg","/p/m/pmtk001t_1.jpg","","striped-crew-tee","striped-crew-tee-640.html","","No layout updates","Product Info Column","","No","","No","No","Blue","Enabled","Not Visible Individually","Taxable Goods","","Tees","Short Sleeve","Slim","XL","","Male","Ultrasoft, lightweight V-neck tee. Available in Blue stripe. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight striped tee.","","","","","","","","","75.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Striped Crew Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk004xs","0","Oatmeal Henley Tee","","","/p/m/pmtk004a_1.jpg","/p/m/pmtk004t_1.jpg","/p/m/pmtk004t_1.jpg","","oatmeal-henley-tee","oatmeal-henley-tee.html","","No layout updates","Product Info Column","","No","","No","No","Oatmeal","Enabled","Not Visible Individually","Taxable Goods","","Tees","Long Sleeve","Sharp","XS","","Male","Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight cotton henley.","","","","","","","","","125.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oatmeal Henley Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk004s","0","Oatmeal Henley Tee","","","/p/m/pmtk004a_1.jpg","/p/m/pmtk004t_1.jpg","/p/m/pmtk004t_1.jpg","","oatmeal-henley-tee","oatmeal-henley-tee-821.html","","No layout updates","Product Info Column","","No","","No","No","Oatmeal","Enabled","Not Visible Individually","Taxable Goods","","Tees","Long Sleeve","Sharp","S","","Male","Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight cotton henley.","","","","","","","","","125.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oatmeal Henley Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk004m","0","Oatmeal Henley Tee","","","/p/m/pmtk004a_1.jpg","/p/m/pmtk004t_1.jpg","/p/m/pmtk004t_1.jpg","","oatmeal-henley-tee","oatmeal-henley-tee-822.html","","No layout updates","Product Info Column","","No","","No","No","Oatmeal","Enabled","Not Visible Individually","Taxable Goods","","Tees","Long Sleeve","Sharp","M","","Male","Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight cotton henley.","","","","","","","","","125.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oatmeal Henley Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk004l","0","Oatmeal Henley Tee","","","/p/m/pmtk004a_1.jpg","/p/m/pmtk004t_1.jpg","/p/m/pmtk004t_1.jpg","","oatmeal-henley-tee","oatmeal-henley-tee-823.html","","No layout updates","Product Info Column","","No","","No","No","Oatmeal","Enabled","Not Visible Individually","Taxable Goods","","Tees","Long Sleeve","Sharp","L","","Male","Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight cotton henley.","","","","","","","","","125.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oatmeal Henley Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk004xl","0","Oatmeal Henley Tee","","","/p/m/pmtk004a_1.jpg","/p/m/pmtk004t_1.jpg","/p/m/pmtk004t_1.jpg","","oatmeal-henley-tee","oatmeal-henley-tee-824.html","","No layout updates","Product Info Column","","No","","No","No","Oatmeal","Enabled","Not Visible Individually","Taxable Goods","","Tees","Long Sleeve","Sharp","XL","","Male","Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight cotton henley.","","","","","","","","","125.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Oatmeal Henley Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk005xs","0","Henley Tee","","","/p/m/pmtk005t_1.jpg","/p/m/pmtk005t_1.jpg","/p/m/pmtk005t_1.jpg","","henley-tee","henley-tee.html","","No layout updates","Product Info Column"," ","Use config","Use config","No","No","Blue","Enabled","Not Visible Individually","Taxable Goods","","Tees","Long Sleeve","Sharp","XS","","Male","Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight cotton henley.","","","","","","","","","125.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Henley Tee","0","simple","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk005s","0","Henley Tee","","","","/p/m/pmtk005t_1.jpg","/p/m/pmtk005t_1.jpg","","henley-tee","henley-tee-822.html","","No layout updates","Product Info Column","","No","","No","No","Blue","Enabled","Not Visible Individually","Taxable Goods","","Tees","Long Sleeve","Sharp","S","","Male","Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight cotton henley.","","","","","","","","","125.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Henley Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk005m","0","Henley Tee","","","","/p/m/pmtk005t_1.jpg","/p/m/pmtk005t_1.jpg","","henley-tee","henley-tee-823.html","","No layout updates","Product Info Column","","No","","No","No","Blue","Enabled","Not Visible Individually","Taxable Goods","","Tees","Long Sleeve","Sharp","M","","Male","Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight cotton henley.","","","","","","","","","125.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Henley Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk005l","0","Henley Tee","","","","/p/m/pmtk005t_1.jpg","/p/m/pmtk005t_1.jpg","","henley-tee","henley-tee-824.html","","No layout updates","Product Info Column","","No","","No","No","Blue","Enabled","Not Visible Individually","Taxable Goods","","Tees","Long Sleeve","Sharp","L","","Male","Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight cotton henley.","","","","","","","","","125.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Henley Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk005xl","0","Henley Tee","","","","/p/m/pmtk005t_1.jpg","/p/m/pmtk005t_1.jpg","","henley-tee","henley-tee-825.html","","No layout updates","Product Info Column","","No","","No","No","Blue","Enabled","Not Visible Individually","Taxable Goods","","Tees","Long Sleeve","Sharp","XL","","Male","Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.","Minimalist style and maximum comfort in a lightweight cotton henley.","","","","","","","","","125.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Henley Tee","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk006xs","0","Merino V-neck Pullover Sweater","","","/p/m/pmtk006a_1.jpg","/p/m/pmtk006t_1.jpg","/p/m/pmtk006t_1.jpg","","merino-v-neck-pullover-sweater","merino-v-neck-pullover-sweater-827.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Knits","Long Sleeve","Regular","XS","","Male","Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.","A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.","","","","","","","","","210.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Merino V-neck Pullover Sweater","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk006s","0","Merino V-neck Pullover Sweater","","","/p/m/pmtk006a_1.jpg","/p/m/pmtk006t_1.jpg","/p/m/pmtk006t_1.jpg","","merino-v-neck-pullover-sweater","merino-v-neck-pullover-sweater-828.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Knits","Long Sleeve","Regular","S","","Male","Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.","A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.","","","","","","","","","210.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Merino V-neck Pullover Sweater","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk006m","0","Merino V-neck Pullover Sweater","","","/p/m/pmtk006a_1.jpg","/p/m/pmtk006t_1.jpg","/p/m/pmtk006t_1.jpg","","merino-v-neck-pullover-sweater","merino-v-neck-pullover-sweater-829.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Knits","Long Sleeve","Regular","M","","Male","Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.","A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.","","","","","","","","","210.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Merino V-neck Pullover Sweater","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk006l","0","Merino V-neck Pullover Sweater","","","/p/m/pmtk006a_1.jpg","/p/m/pmtk006t_1.jpg","/p/m/pmtk006t_1.jpg","","merino-v-neck-pullover-sweater","merino-v-neck-pullover-sweater-830.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Knits","Long Sleeve","Regular","L","","Male","Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.","A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.","","","","","","","","","210.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Merino V-neck Pullover Sweater","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pmtk006xl","0","Merino V-neck Pullover Sweater","","","/p/m/pmtk006a_1.jpg","/p/m/pmtk006t_1.jpg","/p/m/pmtk006t_1.jpg","","merino-v-neck-pullover-sweater","merino-v-neck-pullover-sweater-831.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Knits","Long Sleeve","Regular","XL","","Male","Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.","A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.","","","","","","","","","210.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Merino V-neck Pullover Sweater","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00026","0","TriBeCa Skinny Jean","","","/p/w/pwb000a_1.jpg","/p/w/pwb000t_1.jpg","/p/w/pwb000t_1.jpg","","tribeca-skinny-jean","tribeca-skinny-jean.html","","No layout updates","Product Info Column","","No","","No","No","White","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Skinny","26","","Female","Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.","The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.","","","","","","","","","185.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","TriBeCa Skinny Jean","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00027","0","TriBeCa Skinny Jean","","","/p/w/pwb000a_1.jpg","/p/w/pwb000t_1.jpg","/p/w/pwb000t_1.jpg","","tribeca-skinny-jean","tribeca-skinny-jean-824.html","","No layout updates","Product Info Column","","No","","No","No","White","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Skinny","27","","Female","Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.","The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.","","","","","","","","","185.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","TriBeCa Skinny Jean","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00028","0","TriBeCa Skinny Jean","","","/p/w/pwb000a_1.jpg","/p/w/pwb000t_1.jpg","/p/w/pwb000t_1.jpg","","tribeca-skinny-jean","tribeca-skinny-jean-825.html","","No layout updates","Product Info Column","","No","","No","No","White","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Skinny","28","","Female","Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.","The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.","","","","","","","","","185.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","TriBeCa Skinny Jean","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00029","0","TriBeCa Skinny Jean","","","/p/w/pwb000a_1.jpg","/p/w/pwb000t_1.jpg","/p/w/pwb000t_1.jpg","","tribeca-skinny-jean","tribeca-skinny-jean-826.html","","No layout updates","Product Info Column","","No","","No","No","White","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Skinny","29","","Female","Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.","The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.","","","","","","","","","185.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","TriBeCa Skinny Jean","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00030","0","TriBeCa Skinny Jean","","","/p/w/pwb000a_1.jpg","/p/w/pwb000t_1.jpg","/p/w/pwb000t_1.jpg","","tribeca-skinny-jean","tribeca-skinny-jean-827.html","","No layout updates","Product Info Column","","No","","No","No","White","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Skinny","30","","Female","Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.","The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.","","","","","","","","","185.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","TriBeCa Skinny Jean","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00031","0","TriBeCa Skinny Jean","","","/p/w/pwb000a_1.jpg","/p/w/pwb000t_1.jpg","/p/w/pwb000t_1.jpg","","tribeca-skinny-jean","tribeca-skinny-jean-828.html","","No layout updates","Product Info Column","","No","","No","No","White","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Skinny","31","","Female","Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.","The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.","","","","","","","","","185.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","TriBeCa Skinny Jean","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00032","0","TriBeCa Skinny Jean","","","/p/w/pwb000a_1.jpg","/p/w/pwb000t_1.jpg","/p/w/pwb000t_1.jpg","","tribeca-skinny-jean","tribeca-skinny-jean-829.html","","No layout updates","Product Info Column","","No","","No","No","White","Enabled","Not Visible Individually","Taxable Goods","","Denim","","Skinny","32","","Female","Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.","The perfect jean for travel. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern silhouette.","","","","","","","","","185.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","TriBeCa Skinny Jean","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00126","0","Villa Bermuda Shorts","","","/p/w/pwb001a_2.jpg","/p/w/pwb001t_2.jpg","/p/w/pwb001t_2.jpg","","villa-bermuda-shorts","villa-bermuda-shorts.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Pants","","Slim","26","","Female","Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.","Complete ease of movement for anything from beachcombing to city touring.","","","","","","","","","150.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Villa Bermuda Shorts","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00127","0","Villa Bermuda Shorts","","","/p/w/pwb001a_2.jpg","/p/w/pwb001t_2.jpg","/p/w/pwb001t_2.jpg","","villa-bermuda-shorts","villa-bermuda-shorts-825.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Pants","","Slim","27","","Female","Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.","Complete ease of movement for anything from beachcombing to city touring.","","","","","","","","","150.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Villa Bermuda Shorts","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00128","0","Villa Bermuda Shorts","","","/p/w/pwb001a_2.jpg","/p/w/pwb001t_2.jpg","/p/w/pwb001t_2.jpg","","villa-bermuda-shorts","villa-bermuda-shorts-826.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Pants","","Slim","28","","Female","Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.","Complete ease of movement for anything from beachcombing to city touring.","","","","","","","","","150.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Villa Bermuda Shorts","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00129","0","Villa Bermuda Shorts","","","/p/w/pwb001a_2.jpg","/p/w/pwb001t_2.jpg","/p/w/pwb001t_2.jpg","","villa-bermuda-shorts","villa-bermuda-shorts-827.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Pants","","Slim","29","","Female","Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.","Complete ease of movement for anything from beachcombing to city touring.","","","","","","","","","150.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Villa Bermuda Shorts","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00130","0","Villa Bermuda Shorts","","","/p/w/pwb001a_2.jpg","/p/w/pwb001t_2.jpg","/p/w/pwb001t_2.jpg","","villa-bermuda-shorts","villa-bermuda-shorts-828.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Pants","","Slim","30","","Female","Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.","Complete ease of movement for anything from beachcombing to city touring.","","","","","","","","","150.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Villa Bermuda Shorts","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","","Clothing","simple","","Pwb00131","0","Villa Bermuda Shorts","","","/p/w/pwb001a_2.jpg","/p/w/pwb001t_2.jpg","/p/w/pwb001t_2.jpg","","villa-bermuda-shorts","villa-bermuda-shorts-829.html","","No layout updates","Product Info Column","","No","","No","No","Charcoal","Enabled","Not Visible Individually","Taxable Goods","","Pants","","Slim","31","","Female","Bermuda shorts with side slit pockets and back pockets. Unlined. Available in Charcoal. Cotton/Polyester. Hand Wash, Dry Clean for best results.","Complete ease of movement for anything from beachcombing to city touring.","","","","","","","","","150.0000","","1.0000","","","33.0000","1.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Villa Bermuda Shorts","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
